NULL,"7302.30.00.00.00","- Makas dilleri,makas göbeği,diğer kruvazman ve makas elemanları","Kg"
NULL,"7302.40","- Cebireler ve seletler:",
NULL,"7302.40.10.00.00","-- Haddelenmiş (CECA)","Kg"
NULL,"7302.40.90.00.00","-- Diğerleri","Kg"
NULL,"7302.90","- Diğerleri:",
NULL,"7302.90.10.00.00","-- Kontr-raylar (CECA)","Kg"
NULL,"7302.90.30.00.00","-- Sıkıştırma levhaları,yastıklar,bağlantı çubuğu","Kg"
NULL,,"-- Diğerleri",
NULL,"7302.90.90.00.11","--- Dişli raylar","Kg"
NULL,"7302.90.90.00.19","--- Diğer raylar","Kg"
NULL,"7302.90.90.00.29","--- Diğerleri","Kg"
NULL,"7303.00","Dökme demirden ince ve kalın borular,içi boş profiller:",
NULL,,"- Basınç sistemlerinde kullanılacak türde olan ince ve kalın borular",
NULL,"7303.00.10.00.11","-- Çapı 200 mm.yi geçmeyen ince ve kalın borular","Kg"
NULL,"7303.00.10.00.12","-- Çapı 200 mm.yi geçen ince ve kalın borular","Kg"
NULL,,"- Diğerleri",
NULL,"7303.00.90.00.11","-- Çapı 200 mm.yi geçmeyen ince ve kalın borular","Kg"
NULL,"7303.00.90.00.12","-- Çapı 200 mm.yi geçen ince ve kalın borular","Kg"
NULL,"7303.00.90.00.19","-- Diğerleri","Kg"
NULL,"7304","Demir (dökme demir hariç) ve çelikten ince ve kalın borular ve içi boş",
NULL,,"profiller (dikişsiz):",
NULL,"7304.10","- Gaz veya petrol boru hatlarında kullanılan ince ve kalın borular:",
NULL,,"-- Dış çapı 168,3 mm.yi geçmeyenler",
NULL,"7304.10.10.00.11","--- Dış çapı 73 mm.yi geçmeyenler","Kg"
NULL,"7304.10.10.00.12","--- Dış çapı 73 mm.yi geçen,fakat 168,3 mm.yi geçmeyenler","Kg"
NULL,,"-- Dış çapı 168,3 mm.yi geen,fakat 406,4 mm.yi geçmeyenler",
NULL,"7304.10.30.00.11","--- Dış çapı 168,3 mm.yi geçen,fakat 219 mm.yi geçmeyenler","Kg"
NULL,"7304.10.30.00.12","--- Dış çapı 219 mm.yi geçen,fakat 406,4 mm.yi geçmeyenler","Kg"
NULL,"7304.10.90.00.00","-- Dış çapı 406,4 mm.yi geçenler","Kg"
NULL,,"- Gaz veya petrol sondajında,mahfaza veya üretiminde kullanılan",
NULL,,"borular:",
NULL,"7304.21","-- Sondaj boruları (drill pipe):",
NULL,"7304.21.00.10.00","--- Borular","Kg"
NULL,"7304.21.00.90.00","--- Aksam ve parçalar","Kg"
NULL,"7304.29","-- Diğerleri:",
NULL,,"--- Dış çapı 406,4 mm.yi geçmeyenler:",
NULL,,"---- Borular",
NULL,"7304.29.11.10.11","----- Dış çapı 244,5 mm.yi geçmeyenler","Kg"
NULL,"7304.29.11.10.12","----- Dış çapı 244,5 mm.yi geçen,fakat 406,4 mm.yi geçmeyenler","Kg"
NULL,"7304.29.11.90.00","---- Aksam ve parçalar","Kg"
NULL,,"--- Dış çapı 406,4 mm.yi geçenler:",
NULL,"7304.29.19.10.00","---- Borular","Kg"
NULL,"7304.29.19.90.00","---- Aksam ve parçalar","Kg"
NULL,,"- Diğerleri (demirden veya alaşımsız çelikten,kesiti daire şeklinde",
NULL,,"olanlar):",
NULL,"7304.31","-- Soğuk çekilmiş veya soğuk haddelenmiş:",
NULL,"7304.31.10.00.00","--- Sivil hava taşıtlarında kullanılmaya mahsus,gaz ve sıvıların","Kg"
NULL,,"naklinde kullanılan türde olanlar (bağlantı parçaları takılmış)",
NULL,,"--- Diğerleri:",
NULL,"7304.31.91.00.00","---- Hasas borular","Kg"
NULL,"7304.31.99.00.00","---- Diğerleri","Kg"
NULL,"7304.39","-- Diğerleri:",
NULL,"7304.39.10.00.00","--- İşlenmiş,düz ve et kalınlığı her yerinde aynı olan ince ve kalın borular ve","Kg"
NULL,,"diğer profillerin ve değişik et kalınlığındaki boruların imalinde kullanılanlar",
NULL,,"--- Diğerleri:",
NULL,"7304.39.20.00.00","---- Sivil hava taşıtlarında kullanılmaya mahsus,gaz ve sıvıların naklinde","Kg"
NULL,,"kullanılan türde olanlar (bağlantı parçaları takılmış)",
NULL,,"---- Diğerleri:",
NULL,"7304.39.30.00.00","----- Dış çapı 421 mm.yi ve et kalınlığı 10,5 mm.yi geçenler","Kg"
NULL,,"----- Diğerleri:",
NULL,,"------ Diş açılmış veya diş açılabilen borular (gaz borusu):",
NULL,"7304.39.51.00.00","------- Çinko kaplı","Kg"
NULL,"7304.39.59.00.00","------- Diğerleri","Kg"
NULL,,"------ Diğerleri:",
NULL,,"------- Dış çapı 168.3 mm.yi geçmeyenler",
NULL,"7304.39.91.00.11","-------- Dış çapı 108 mm.yi geçmeyenler","Kg"
NULL,"7304.39.91.00.12","-------- Dış çapı 108 mm.yi geçen,fakat 168,3 mm.yi geçmeyenler","Kg"
NULL,,"------- Dış çapı 168,3 mm.yi geçen,fakat 406,4 mm.yi geçmeyenler",
NULL,"7304.39.93.00.11","-------- Dış çapı 168,3 mm.yi geçen,fakat 273 mm.yi geçmeyenler","Kg"
NULL,"7304.39.93.00.12","-------- Dış çapı 273 mm.yi geçen,fakat 406,4 mm.yi geçmeyenler","Kg"
NULL,"7304.39.99.00.00","------- Dış çapı 406,4 mm.yi geçenler","Kg"
NULL,,"- Diğerleri (paslanmaz çelikten,kesiti daire şeklinde olanlar):",
NULL,"7304.41","-- Soğuk çekilmiş veya soğuk haddelenmiş:",
NULL,"7304.41.10.00.00","--- Sivil hava taşıtlarında kullanılmaya mahsus,gaz ve sıvıların naklinde","Kg"
NULL,,"kullanılan türde olanlar (bağlantı parçaları takılmış)",
NULL,"7304.41.90.00.00","--- Diğerleri","Kg"
NULL,"7304.49","-- Diğerleri:",
NULL,"7304.49.10.00.00","--- İşlenmemiş,düz ve et kalınlığı her yerinde aynı olan ince ve kalın","Kg"
NULL,,"borular ve diğer profillerin ve değişik et kalınlığındaki boruların imalinde",
NULL,,"kullanılanlar",
NULL,,"--- Diğerleri:",
NULL,"7304.49.30.00.00","---- Sivil hava taşıtlarında kullanılmaya mahsus,gaz ve sıvıların naklinde","Kg"
NULL,,"kullanılan türde olanlar (bağlantı parçaları takılmış)",
NULL,,"---- Diğerleri:",
NULL,"7304.49.91.00.00","----- Dış çapı 406,4 mm.yi geçmeyenler","Kg"
NULL,"7304.49.99.00.00","----- Dış çapı 406,4 mm.yi geçenler","Kg"
NULL,,"- Diğerleri (diğer alaşımlı çelikten kesiti daire şeklinde olanlar):",
NULL,"7304.51","-- Soğuk çekilmiş veya soğuk haddelenmiş:",
NULL,,"--- Ağırlık itibariyle %0,9 ila %1,15 karbon,%0,5 ila %2 krom ve",
NULL,,"en fazla %0,5 molibden içeren,düz ve et kalınlığı her yerinde aynı",
NULL,,"olan borular:",
NULL,"7304.51.11.00.00","---- Uzunlukları 4,5 metreyi geçmeyenler","Kg"
NULL,"7304.51.19.00.00","---- Uzunlukları 4,5 metreyi geçenler","Kg"
NULL,,"--- Diğerleri:",
NULL,"7304.51.30.00.00","---- Sivil hava taşıtlarında kullanılmaya mahsus,gaz ve sıvıların naklinde","Kg"
NULL,,"kullanılan türde olanlar (bağlantı parçaları takılmış)",
NULL,,"---- Diğerleri:",
NULL,"7304.51.91.00.00","----- Hassas borular","Kg"
NULL,"7304.51.99.00.00","----- Diğerleri","Kg"
NULL,"7304.59","-- Diğerleri:",
NULL,"7304.59.10.00.00","--- İşlenmemiş,düz ve et kalınlığı her yerinde aynı olan ince ve kalın","Kg"
NULL,,"borular ve diğer profillerin ve değişik et kalınlığındaki boruların",
NULL,,"imalinde kullanılanlar",
NULL,,"--- Diğerleri (ağırlık itibariyle %0,9 ila %1,15 karbon,%0,5 ila %2",
NULL,,"krom ve en fazla %0,5 molibden içeren düz ve et kalınlığı her yerinde",
NULL,,"aynı olanlar):",
NULL,"7304.59.31.00.00","---- Uzunlukları 4,5 metreyi geçmeyenler","Kg"
NULL,"7304.59.39.00.00","---- Uzunlukları 4,5 metreyi geçenler","Kg"
NULL,,"--- Diğerleri:",
NULL,"7304.59.50.00.00","---- Sivil hava taşıtlarında kullanılmaya mahsus,gaz ve sıvıların naklinde","Kg"
NULL,,"kullanılan türde olanlar (bağlantı parçaları takılmış)",
NULL,,"---- Diğerleri:",
NULL,"7304.59.91.00.00","----- Dış çapı 168,3 mm.yi geçmeyenler","Kg"
NULL,"7304.59.93.00.00","----- Dış çapı 168,3 mm.yi geçen fakat 406,4 mm.yi geçmeyenler","Kg"
NULL,"7304.59.99.00.00","----- Dış çapı 406,4 mm.yi geçenler","Kg"
NULL,"7304.90","- Diğerleri:",
NULL,"7304.90.10.00.00","-- Sivil hava taşıtlarında kullanılmaya mahsus,gaz ve sıvıların naklinde","Kg"
NULL,,"kullanılan türde olanlar (bağlantı parçaları takılmış)",
NULL,"7304.90.90.00.00","-- Diğerleri","Kg"
NULL,"7305","Demir veya çelikten diğer ince ve kalın borular (dikişli,perçinli veya",
NULL,,"benzeri şekillerde kapatılmış) (iç ve dış kesitleri daire şeklinde olup,dış",
NULL,,"çapı 406,4 mm.yi geçenler):",
NULL,,"- Gaz veya petrol boru hatlarında kullanılan ince ve kalın borular:",
NULL,"7305.11.00.00.00","-- Uzunlamasına toz altı ark kaynağı yapılmış olanlar","Kg"
NULL,"7305.12.00.00.00","-- Diğerleri (uzunlamasına dikişli olanlar)","Kg"
NULL,"7305.19.00.00.00","-- Diğerleri","Kg"
NULL,"7305.20","- Gaz veya petrol sondajında kullanılan mahfaza boruları:",
NULL,"7305.20.10.00.00","-- Uzunlamasına dikişli olanlar","Kg"
NULL,"7305.20.90.00.00","-- Diğerleri","Kg"
NULL,,"- Diğerleri (dikişli):",
NULL,"7305.31","-- Uzunlamasına dikişli olanlar:",
NULL,"7305.31.00.10.00","--- Hidroelektrik tesislerde kullanılan basınca dayanıklı borular","Kg"
NULL,"7305.31.00.90.00","--- Diğerleri","Kg"
NULL,"7305.39","-- Diğerleri:",
NULL,"7305.39.00.10.00","--- Hidroelektrik tesislerde kullanılan basınca dayanıklı borular","Kg"
NULL,"7305.39.00.90.00","--- Diğerleri","Kg"
NULL,"7305.90","- Diğerleri:",
NULL,"7305.90.00.10.00","--- Hidroelektrik tesislerde kullanılan basınca dayanıklı borular","Kg"
NULL,"7305.90.00.90.00","-- Diğerleri","Kg"
NULL,"7306","Demir veya çelikten diğer ince ve kalın borular ve içi boş profiller",
NULL,,"(örneğin açık dikiş veya kaynak yapılmış,perçin yapılmış veya benzeri",
NULL,,"şekilleri kapatılmış):",
NULL,"7306.10","- Gaz veya petrol boru hatlarında kullanılan borular:",
NULL,,"-- Uzunlamasına dikişli olanlar:",
NULL,"7306.10.11.00.00","--- Dış çapı 168,3 mm.yi geçmeyenler","Kg"
NULL,"7306.10.19.00.00","--- Dış çapı 168,3 mm.yi geçen fakat 406,4 mm.yi geçmeyenler","Kg"
NULL,"7306.10.90.00.00","-- Spiral dikişli olanlar","Kg"
NULL,"7306.20.00.00.00","- Gaz veya petrol sondajında kullanılan mahfaza veya üretim borular","Kg"
NULL,"7306.30","- Demir veya alaşımsız çelikten kesiti daire şeklinde olan diğerleri",
NULL,,"(dikişli):",
NULL,"7306.30.10.00.00","-- Sivil hava taşıtlarında kullanılmaya mahsus,gaz ve sıvıların naklinde","Kg"
NULL,,"kullanılan türde olanlar (bağlantı parçaları takılmış)",
NULL,,"-- Diğerleri:",
NULL,,"--- Hassas borular:",
NULL,"7306.30.21.00.00","---- Et kalınlığı 2 mm.yi geçmeyenler","Kg"
NULL,"7306.30.29.00.00","---- Et kalınlığı 2 mm.yi geçenler","Kg"
NULL,,"--- Diğerleri:",
NULL,,"---- Diş açılmış veya diş açılabilir borular (gaz boruları):",
NULL,"7306.30.51.00.00","----- Çinko ile kaplanmış olanlar","Kg"
NULL,"7306.30.59.00.00","----- Diğerleri","Kg"
NULL,,"---- Diğerleri:",
NULL,,"----- Dış çapı 168,3 mm.yi geçmeyenler:",
NULL,"7306.30.71.00.00","------ Çinko ile kaplanmış olanlar","Kg"
NULL,"7306.30.78.00.00","------ Diğerleri","Kg"
NULL,"7306.30.90.00.00","----- Dış çapı 168,3 mm.yi geçen fakat 406,4 mm.yi geçmeyenler","Kg"
NULL,"7306.40","- Paslanmaz çelikten kesiti daire şeklinde olan diğerleri (dikişli):",
NULL,"7306.40.10.00.00","-- Sivil hava taşıtlarında kullanılmaya mahsus,gaz ve sıvıların naklinde","Kg"
NULL,,"kullanılan türde olanlar (bağlantı parçaları takılmış)",
NULL,,"-- Diğerleri:",
NULL,"7306.40.91.00.00","--- Soğuk çekilmiş veya soğuk haddelenmiş","Kg"
NULL,"7306.40.99.00.00","--- Diğerleri","Kg"
NULL,"7306.50","- Diğer alaşımlı çeliklerden kesiti daire şeklinde olan diğerleri (dikişli):",
NULL,"7306.50.10.00.00","-- Sivil hava taşıtlarında kullanılmaya mahsus,gaz ve sıvıların naklinde","Kg"
NULL,,"kullanılan türde olanlar (bağlantı parçaları takılmış)",
NULL,,"-- Diğerleri:",
NULL,"7306.50.91.00.00","--- Hassas borular","Kg"
NULL,"7306.50.99.00.00","--- Diğerleri","Kg"
NULL,"7306.60","- Kesiti daire şeklinde olmayan diğerleri (dikişli):",
NULL,"7306.60.10.00.00","-- Sivil hava taşıtlarında kullanılmaya mahsus,gaz ve sıvıların naklinde","Kg"
NULL,,"kullanılan türde olanlar (bağlantı parçaları takılmış)",
NULL,,"-- Diğerleri:",
NULL,,"--- Kesiti kare veya dikdörtgen şeklinde olanlar:",
NULL,"7306.60.31.00.00","---- Et kalınlığı 2 mm.yi geçmeyenler","Kg"
NULL,"7306.60.39.00.00","---- Et kalınlığı 2 mm.yi geçenler","Kg"
NULL,"7306.60.90.00.00","--- Kesiti diğer şekillerde olanlar","Kg"
NULL,"7306.90.00.00.00","- Diğerleri","Kg"
NULL,"7307","Demir veya çelikten boru bağlantı parçaları (rakorlar,dirsekler ve",
NULL,,"manşonlar gibi):",
NULL,,"- Dökme bağlantı parçaları:",
NULL,"7307.11","-- Dövülemeyen dökme demirden olanlar:",
NULL,,"--- Basınç sistemlerinde kullanılan türde olanlar",
NULL,"7307.11.10.00.11","---- Rakorlar","Kg"
NULL,"7307.11.10.00.12","---- Dirsekler","Kg"
NULL,"7307.11.10.00.13","---- Contalar","Kg"
NULL,"7307.11.10.00.14","---- Manşonlar","Kg"
NULL,"7307.11.10.00.15","---- Flanşlar","Kg"
NULL,"7307.11.10.00.19","---- Diğerleri","Kg"
NULL,,"--- Diğerleri",
NULL,"7307.11.90.00.11","---- Rakorlar","Kg"
NULL,"7307.11.90.00.12","---- Dirsekler","Kg"
NULL,"7307.11.90.00.13","---- Contalar","Kg"
NULL,"7307.11.90.00.14","---- Manşonlar","Kg"
NULL,"7307.11.90.00.15","---- Flanşlar","Kg"
NULL,"7307.11.90.00.19","---- Diğerleri","Kg"
NULL,"7307.19","-- Diğerleri:",
NULL,,"--- Dövülebilen dökme demirden olanlar",
NULL,"7307.19.10.00.11","---- Rakorlar","Kg"
NULL,"7307.19.10.00.12","---- Dirsekler","Kg"
NULL,"7307.19.10.00.13","---- Contalar","Kg"
NULL,"7307.19.10.00.14","---- Manşonlar","Kg"
NULL,"7307.19.10.00.15","---- Flanşlar","Kg"
NULL,"7307.19.10.00.19","---- Diğerleri","Kg"
NULL,,"--- Diğerleri",
NULL,"7307.19.90.00.11","---- Rakorlar","Kg"
NULL,"7307.19.90.00.12","---- Dirsekler","Kg"
NULL,"7307.19.90.00.13","---- Contalar","Kg"
NULL,"7307.19.90.00.14","---- Manşonlar","Kg"
NULL,"7307.19.90.00.15","---- Flanşlar","Kg"
NULL,"7307.19.90.00.19","---- Diğerleri","Kg"
NULL,,"- Diğer (paslanmaz çelikten olanlar):",
NULL,"7307.21.00.00.00","-- Flanşlar","Kg"
NULL,"7307.22","-- Dirsekler,kavisler ve manşonlar (diş açılmış):",
NULL,"7307.22.10.00.00","--- Manşonlar","Kg"
NULL,,"--- Dirsekler ve kavisler",
NULL,"7307.22.90.00.11","---- Dirsekler","Kg"
NULL,"7307.22.90.00.12","---- Kavisler","Kg"
NULL,"7307.23","-- Uç uca kaynak yapılacak bağlantı parçaları:",
NULL,,"--- Dirsekler ve kavisler",
NULL,"7307.23.10.00.11","---- Dirsekler","Kg"
NULL,"7307.23.10.00.12","---- Kavisler","Kg"
NULL,"7307.23.90.00.00","--- Diğerleri:","Kg"
NULL,"7307.29","-- Diğerleri",
NULL,"7307.29.10.00.00","--- Diş açılmış","Kg"
NULL,"7307.29.30.00.00","--- Kaynak için","Kg"
NULL,,"--- Diğerleri",
NULL,"7307.29.90.00.11","---- Rakorlar","Kg"
NULL,"7307.29.90.00.12","---- Contalar","Kg"
NULL,"7307.29.90.00.19","---- Diğerleri","Kg"
NULL,,"- Diğerleri:",
NULL,"7307.91.00.00.00","-- Flanşlar","Kg"
NULL,"7307.92","-- Dirsek,kavis ve manşonlar (diş açılmış):",
NULL,"7307.92.10.00.00","--- Manşonlar","Kg"
NULL,,"--- Dirsekler ve kavisler",
NULL,"7307.92.90.00.11","---- Dirsekler","Kg"
NULL,"7307.92.90.00.12","---- Kavisler","Kg"
NULL,"7307.93","-- Uç uca kaynak yapılacak bağlantı parçaları:",
NULL,,"--- En büyük dış çapı 609,6 mm.yi geçmeyenler:",
NULL,,"---- Dirsek ve kavisler",
NULL,"7307.93.11.00.11","----- Dirsekler","Kg"
NULL,"7307.93.11.00.12","----- Kavisler","Kg"
NULL,"7307.93.19.00.00","---- Diğerleri","Kg"
NULL,,"--- En büyük dış çapı 609,6 mm.yi geçenler:",
NULL,,"---- Dirsek ve kavisler",
NULL,"7307.93.91.00.11","----- Dirsekler","Kg"
NULL,"7307.93.91.00.12","----- Kavisler","Kg"
NULL,"7307.93.99.00.00","---- Diğerleri","Kg"
NULL,"7307.99","-- Diğerleri:",
NULL,"7307.99.10.00.00","--- Diş açılmış","Kg"
NULL,"7307.99.30.00.00","--- Kaynak için","Kg"
NULL,,"--- Diğerleri",
NULL,"7307.99.90.00.11","---- Rakorlar","Kg"
NULL,"7307.99.90.00.12","---- Contalar","Kg"
NULL,"7307.99.90.00.19","---- Diğerleri","Kg"
NULL,"7308","Demir veya çelikten inşaat (94.06 pozisyonundaki prefabrik yapılar",
NULL,,"hariç) ve inşaat aksamı (köprüler,köprü aksamı,bent kapakları,kuleler,",
NULL,,"pilonlar,ayaklar,sütunlar,inşaat iskeleleri,çatılar,kapılar,",
NULL,,"pencereler ve bunların çerçeveleri ve kapı eşikleri,kepenkler,",
NULL,,"korkuluklar,parmaklıklar gibi);inşaatta kullanılmak üzere",
NULL,,"hazırlanmış demir veya çelikten saclar,çubuklar,profiller,borular ve",
NULL,,"benzerleri:",
NULL,"7308.10.00.00.00","- Köprüler ve köprü aksamı","Kg"
NULL,"7308.20.00.00.00","- Kuleler ve pilonlar","Kg"
NULL,"7308.30.00.00.00","- Kapılar,pencereler ve bunların çerçeveleri ile pervazları ve","Kg"
NULL,,"kapı eşikleri",
NULL,"7308.40","- İskeleler ve sandıklama veya dayak vurmaya mahsus benzeri",
NULL,,"malzeme:",
NULL,"7308.40.10.00.00","-- Maden direkleri","Kg"
NULL,"7308.40.90.00.00","-- Diğerleri","Kg"
NULL,"7308.90","- Diğerleri:",
NULL,"7308.90.10.00.00","-- Barajlar,savaklar,bent kapakları,rıhtımlar,sabit doklar ve","Kg"
NULL,,"diğer deniz ve su yolu inşaatları",
NULL,,"-- Diğerleri:",
NULL,,"--- Sadece veya esasen sac halinde olanlar:",
NULL,"7308.90.51.00.00","---- İzole edilmiş iki oluklu sacdan müteşekkil kaplamalıklar","Kg"
NULL,,"---- Diğerleri",
NULL,"7308.90.59.00.11","----- İnşaat aksamı","Kg"
NULL,"7308.90.59.00.19","----- Diğerleri","Kg"
NULL,,"--- Diğerleri",
NULL,"7308.90.99.00.11","---- Demir veya çelikten inşaat aksamı","Kg"
NULL,"7308.90.99.00.12","---- İzole edilmiş tek veya çift cidarlı metalik doğalgaz baca sistemi","Kg"
NULL,"7308.90.99.00.19","---- Diğerleri","Kg"
NULL,"7309.00","Her türlü madde için (sıkıştırılmış veya sıvılaştırılmış gaz hariç)",
NULL,,"hacmi 300 litreyi geçen ve mekanik veya termik tertibatı olmayan demir",
NULL,,"veya çelikten depolar,sarnıçlar,küvler ve benzeri kaplar (ısıyı izole",
NULL,,"edici veya iç yüzeyleri kaplanmış olsun olmasın):",
NULL,,"- Gazlar için (sıkıştırılmış veya sıvılaştırılmış gaz hariç)",
NULL,"7309.00.10.00.11","-- Dökme demirden olanlar","Kg"
NULL,"7309.00.10.00.12","-- Demir veya çelikten olanlar","Kg"
NULL,,"- Sıvılar için:",
NULL,,"-- Isıyı izole edici veya iç yüzeyleri kaplanmış",
NULL,"7309.00.30.00.11","-- Dökme demirden olanlar","Kg"
NULL,"7309.00.30.00.12","-- Demir veya çelikten olanlar","Kg"
NULL,,"-- Diğerleri:",
NULL,"7309.00.51.00.00","--- Hacmi 100.000 litreyi geçenler","Kg"
NULL,,"--- Hacmi 100.000 litreyi geçmeyenler",
NULL,"7309.00.59.00.11","---- Dökme demirden olanlar","Kg"
NULL,"7309.00.59.00.12","---- Demir veya çelikten olanlar","Kg"
NULL,,"- Katı maddeler için",
NULL,"7309.00.90.00.11","--- Dökme demirden olanlar","Kg"
NULL,"7309.00.90.00.12","--- Demir veya çelikten olanlar","Kg"
NULL,"7310","Her türlü madde için (sıkıştırılmış veya sıvılaştırılmış gaz hariç)",
NULL,,"hacmi 300 litreyi geçmeyen ve mekanik veya termik tertibatı olmayan",
NULL,,"demir veya çelikten depolar,sarnıçlar,variller,fıçılar,kutular ve benzeri",
NULL,,"kaplar (ısıyı izole edici veya iç yüzeyleri kaplanmış olsun olmasın):",
NULL,"7310.10","- Hacmi 50 litre veya daha fazla olanlar:",
NULL,"7310.10.00.10.00","-- Eşyanın naklinde veya ambalajlanmasında kullanılan kaplar","Kg"
NULL,,"(dökümle elde edilmiş)",
NULL,"7310.10.00.90.00","-- Diğerleri","Kg"
NULL,,"- Hacmi 50 litreden az olanlar:",
NULL,"7310.21","-- Lehimlenerek veya kenarları kıvrılarak kapatılacak kutular:",
NULL,"7310.21.11.00.00","--- Gıda için konserve kutuları","Kg"
NULL,"7310.21.19.00.00","--- İçecekler için konserve kutuları","Kg"
NULL,,"--- Diğerleri:",
NULL,"7310.21.91.00.00","---- Sac ve levha kalınlığı 0,5 mm.den az olanlar","Kg"
NULL,"7310.21.99.00.00","---- Sac ve levha kalınlığı 0,5 mm. veya daha fazla olanlar","Kg"
NULL,"7310.29","-- Diğerleri:",
NULL,"7310.29.10.00.00","--- Sac ve levha kalınlığı 0,5 mm.den az olanlar","Kg"
NULL,,"--- Sac ve levha kalınlığı 0,5 mm. veya daha fazla olanlar:",
NULL,"7310.29.90.10.00","---- Eşyanın naklinde veya ambalajlanmasında kullanılan kaplar","Kg"
NULL,,"(dökümle elde edilmiş)",
NULL,"7310.29.90.90.00","---- Diğerleri","Kg"
NULL,"7311.00","Demir veya çelikten sıkıştırılmış veya sıvı hale getirilmiş gazlar için",
NULL,,"kaplar:",
NULL,,"- Dikişsiz demir veya çelikten:",
NULL,"7311.00.10.10.00","-- 250 ve daha fazla atmosfer basıncına dayanıklı olanlar","Kg"
NULL,"7311.00.10.90.00","-- Diğerleri","Kg"
NULL,,"- Diğerleri:",
NULL,,"-- Hacmi 1000 litreden az olanlar:",
NULL,"7311.00.91.10.00","--- 250 ve daha fazla atmosfer basıncına dayanıklı olanlar","Kg"
NULL,"7311.00.91.90.00","--- Diğerleri","Kg"
NULL,,"-- Hacmi 1000 litre veya daha fazla olanlar:",
NULL,"7311.00.99.10.00","--- 250 ve daha fazla atmosfer basıncına dayanıklı olanlar","Kg"
NULL,"7311.00.99.90.00","--- Diğerleri","Kg"
NULL,"7312","Demir veya çelikten demetlenmiş teller (toron),halat ve kablolar,",
NULL,,"örme halatlar,bucurgat halatları ve benzerleri (elektrik işlerinde",
NULL,,"kullanılmak üzere izole edilmemiş):",
NULL,"7312.10","- Demir veya çelikten demetlenmiş teller (toron),halat ve kablolar:",
NULL,"7312.10.10.00.00","-- Sivil hava taşıtlarında kullanılmaya mahsus olanlar (bağlantı","Kg"
NULL,,"parçaları takılmış veya eşya haline getirilmiş)",
NULL,,"-- Diğerleri:",
NULL,"7312.10.30.00.00","--- Paslanmaz çelikten","Kg"
NULL,,"--- Diğerleri:",
NULL,,"---- Enine kesitinin en geniş yeri 3 mm.yi geçmeyenler",
NULL,"7312.10.51.00.00","----- Bakır-çinko alaşımları (pirinç) ile kaplanmış olanlar","Kg"
NULL,"7312.10.59.00.00","----- Diğerleri","Kg"
NULL,,"---- Enine kesitinin en geniş yeri 3 mm.yi geçenler:",
NULL,,"----- Demetlenmiş teller (toron):",
NULL,,"------ Kaplanmamış",
NULL,"7312.10.71.00.11","------- Ön gerilmeli demetler (toron)","Kg"
NULL,"7312.10.71.00.19","------- Diğerleri","Kg"
